customer_id,R_score,F_score,M_score,rfm_score,persona
4445-KWOKW,4,4,4,444,Champions
3511-APPBJ,3,3,4,334,Loyal Customers
7967-HYCDE,2,2,2,222,Lost Customers
2430-RRYUW,5,5,4,554,Champions
3948-XHGNA,3,3,3,333,Potential Loyalists
3723-BFBGR,3,3,3,333,Potential Loyalists
0565-IYCGT,4,5,5,455,Champions
5447-WZAFP,3,4,5,345,Loyal Customers
5110-CHOPY,4,4,4,444,Champions
5445-UTODQ,1,2,2,122,Lost Customers
4425-OWHWB,4,2,2,422,About to Sleep
7892-QVYKW,2,3,3,233,At Risk
9675-ICXCT,5,5,5,555,Champions
1024-VRZHF,1,2,2,122,Lost Customers
4703-MQYKT,5,3,2,532,Potential Loyalists
9497-QCMMS,1,1,1,111,Lost Customers
5692-ICXLW,1,3,4,134,At Risk
0602-DDUML,5,4,4,544,Champions
2208-MPXIO,5,4,2,542,Potential Loyalists
1960-UYCNN,1,2,3,123,Lost Customers
0348-SDKOL,2,4,5,245,At Risk
3190-FZATL,4,2,2,422,About to Sleep
7336-RLLRH,4,3,4,434,Loyal Customers
4373-MAVJG,2,2,3,223,Lost Customers
8901-HJXTF,3,2,2,322,About to Sleep
7710-JSYOA,4,5,5,455,Champions
5419-KLXBN,2,3,4,234,At Risk
3424-NMNBO,2,4,5,245,At Risk
9885-MFVSU,5,3,3,533,Potential Loyalists
4514-GFCFI,1,2,3,123,Lost Customers
0607-MVMGC,4,4,4,444,Champions
3365-SAIGS,1,2,3,123,Lost Customers
9828-AOQLM,1,1,1,111,Lost Customers
8022-BECSI,4,3,2,432,Potential Loyalists
8000-REIQB,1,1,1,111,Lost Customers
9993-LHIEB,5,5,5,555,Champions
0266-CLZKZ,4,5,5,455,Champions
7615-ESMYF,1,1,1,111,Lost Customers
3858-VOBET,2,3,3,233,At Risk
7020-OZKXZ,2,2,2,222,Lost Customers
3977-QCRSL,3,1,1,311,About to Sleep
0017-DINOC,5,4,4,544,Champions
1447-PJGGA,3,4,5,345,Loyal Customers
8565-CLBZW,2,3,4,234,At Risk
9139-WQQDY,3,4,5,345,Loyal Customers
0224-HJAPT,2,1,1,211,Lost Customers
8086-OVPWV,1,1,1,111,Lost Customers
9430-FRQOC,1,1,2,112,Lost Customers
7639-OPLNG,5,5,5,555,Champions
3074-GQWYX,1,1,2,112,Lost Customers
1492-QGCLU,3,4,5,345,Loyal Customers
6845-RGTYS,2,4,5,245,At Risk
7328-OWMOM,5,3,2,532,Potential Loyalists
4418-LZMSV,4,2,2,422,About to Sleep
5155-AZQPB,3,3,3,333,Potential Loyalists
8861-HGGKB,1,2,2,122,Lost Customers
1087-GRUYI,5,3,2,532,Potential Loyalists
7065-YUNRY,1,1,1,111,Lost Customers
7694-VLBWQ,3,5,5,355,Loyal Customers
2546-KZAAT,4,4,4,444,Champions
0181-RITDD,5,5,5,555,Champions
5989-PGKJB,1,2,3,123,Lost Customers
4795-KTRTH,1,1,2,112,Lost Customers
8272-ONJLV,2,2,3,223,Lost Customers
1488-PBLJN,4,5,5,455,Champions
0308-GIQJT,3,5,5,355,Loyal Customers
3778-FOAQW,4,3,2,432,Potential Loyalists
4452-ROHMO,5,2,2,522,About to Sleep
6481-OGDOO,4,5,5,455,Champions
3090-LETTY,3,1,1,311,About to Sleep
5349-AZPEW,2,1,1,211,Lost Customers
3753-TSEMP,1,2,3,123,Lost Customers
8305-VHZBZ,2,1,1,211,Lost Customers
9720-JJJOR,4,4,4,444,Champions
8100-HZZLJ,3,4,4,344,Loyal Customers
8775-ERLNB,1,1,1,111,Lost Customers
8309-IEYJD,1,1,1,111,Lost Customers
9172-JITSM,2,3,4,234,At Risk
6298-QDFNH,2,3,3,233,At Risk
7398-HPYZQ,5,5,5,555,Champions
3546-GHEAE,5,2,1,521,About to Sleep
7361-YPXFS,3,3,3,333,Potential Loyalists
6557-BZXLQ,2,2,3,223,Lost Customers
2550-QHZGP,4,2,1,421,About to Sleep
7519-JTWQH,4,5,5,455,Champions
2538-OIMXF,2,1,1,211,Lost Customers
8543-MSDMF,1,1,1,111,Lost Customers
9961-JBNMK,1,3,3,133,At Risk
1170-SASML,3,5,5,355,Loyal Customers
4872-JCVCA,5,5,4,554,Champions
5346-BZCHP,5,5,3,553,Potential Loyalists
2038-LLMLM,2,4,5,245,At Risk
6173-ITPWD,2,4,4,244,At Risk
9734-UYXQI,1,1,1,111,Lost Customers
1216-BGTSP,2,4,5,245,At Risk
4138-NAXED,3,4,4,344,Loyal Customers
2189-UXTKY,2,3,3,233,At Risk
0744-BIKKF,5,5,5,555,Champions
7483-IQWIB,2,3,4,234,At Risk
5248-KWLAR,5,5,5,555,Champions
4958-GZWIY,2,2,2,222,Lost Customers
7996-MHXLW,5,5,3,553,Potential Loyalists
7833-PKIHD,4,4,4,444,Champions
7061-OVMIM,5,3,2,532,Potential Loyalists
5153-RTHKF,2,3,4,234,At Risk
1852-QSWCD,5,5,3,553,Potential Loyalists
4832-VRBMR,3,5,5,355,Loyal Customers
9079-LWTFD,3,4,5,345,Loyal Customers
6356-ELRKD,1,1,1,111,Lost Customers
8624-GIOUT,4,4,4,444,Champions
3392-EHMNK,4,5,5,455,Champions
5986-WWXDV,5,3,2,532,Potential Loyalists
3061-BCKYI,4,2,2,422,About to Sleep
6179-GJPSO,3,4,5,345,Loyal Customers
7901-TBKJX,1,4,5,145,At Risk
7228-PAQPD,4,2,2,422,About to Sleep
3177-LASXD,1,1,1,111,Lost Customers
7746-QYVCO,4,2,2,422,About to Sleep
5804-HYIEZ,2,5,5,255,At Risk
9919-FZDED,4,5,5,455,Champions
5934-TSSAU,2,3,3,233,At Risk
3486-KHMLI,4,3,2,432,Potential Loyalists
4897-QSUYC,2,1,1,211,Lost Customers
1084-UQCHV,1,1,1,111,Lost Customers
8290-YWKHZ,1,3,4,134,At Risk
2955-BJZHG,2,2,3,223,Lost Customers
3806-DXQOM,2,1,1,211,Lost Customers
6784-XYJAE,4,3,3,433,Potential Loyalists
3933-DQPWX,5,4,3,543,Potential Loyalists
6661-EIPZC,3,4,3,343,Potential Loyalists
8957-THMOA,5,4,3,543,Potential Loyalists
2251-PYLPB,5,5,5,555,Champions
5555-RNPGT,3,2,1,321,About to Sleep
1057-FOGLZ,4,2,2,422,About to Sleep
9300-RENDD,1,1,1,111,Lost Customers
0761-AETCS,2,1,1,211,Lost Customers
8087-LGYHQ,1,2,2,122,Lost Customers
4137-BTIKL,1,1,1,111,Lost Customers
2190-BCXEC,2,3,4,234,At Risk
6227-FBDXH,3,5,5,355,Loyal Customers
2153-MREFK,3,3,4,334,Loyal Customers
2911-WDXMV,2,2,3,223,Lost Customers
7206-PQBBZ,1,2,2,122,Lost Customers
3106-ULWFW,1,2,2,122,Lost Customers
0925-VYDLG,1,1,1,111,Lost Customers
4547-FZJWE,4,4,4,444,Champions
7422-WNBTY,1,3,4,134,At Risk
0842-IWYCP,4,4,4,444,Champions
3521-HTQTV,5,3,3,533,Potential Loyalists
3744-ZBHON,3,1,1,311,About to Sleep
3373-DIUUN,5,3,2,532,Potential Loyalists
8383-SGHJU,4,3,3,433,Potential Loyalists
7607-QKKTJ,3,4,4,344,Loyal Customers
7707-PYBBH,4,3,4,434,Loyal Customers
8984-HPEMB,4,5,5,455,Champions
4349-GFQHK,1,1,1,111,Lost Customers
4139-DETXS,5,5,5,555,Champions
9779-DPNEJ,2,3,3,233,At Risk
9805-FILKB,5,4,2,542,Potential Loyalists
5793-YOLJN,5,4,3,543,Potential Loyalists
0673-IGUQO,3,1,1,311,About to Sleep
4123-FCVCB,3,2,2,322,About to Sleep
8819-IMISP,2,3,4,234,At Risk
7802-EFKNY,1,1,1,111,Lost Customers
8311-UEUAB,4,5,5,455,Champions
5858-EAFCZ,2,1,1,211,Lost Customers
8035-BUYVG,4,3,3,433,Potential Loyalists
1163-ONYEY,3,4,4,344,Loyal Customers
9787-XVQIU,1,1,1,111,Lost Customers
8945-MUQUF,3,4,5,345,Loyal Customers
5656-MJEFC,5,4,3,543,Potential Loyalists
6082-OQFBA,5,3,2,532,Potential Loyalists
8051-HJRLT,1,1,1,111,Lost Customers
8974-OVACP,3,1,1,311,About to Sleep
4010-YLMVT,2,4,5,245,At Risk
1379-FRVEB,1,2,3,123,Lost Customers
8612-GXIDD,5,2,2,522,About to Sleep
6288-CHQJB,5,4,4,544,Champions
8160-HOWOX,2,2,2,222,Lost Customers
3023-GFLBR,2,3,4,234,At Risk
6648-INWPS,4,2,2,422,About to Sleep
4223-BKEOR,4,3,3,433,Potential Loyalists
4079-VTGLK,4,3,4,434,Loyal Customers
1763-WQFUK,2,1,1,211,Lost Customers
1391-UBDAR,2,2,2,222,Lost Customers
8894-JVDCV,3,5,5,355,Loyal Customers
2023-VQFDL,4,2,2,422,About to Sleep
1345-GKDZZ,4,1,1,411,About to Sleep
2014-MKGMH,2,4,5,245,At Risk
5628-FCGYG,1,3,3,133,At Risk
2560-WBWXF,5,5,3,553,Potential Loyalists
0248-IPDFW,1,1,1,111,Lost Customers
7978-DKUQH,2,3,3,233,At Risk
4335-UPJSI,5,3,2,532,Potential Loyalists
0524-IAVZO,1,3,4,134,At Risk
2737-YNGYW,1,1,1,111,Lost Customers
1784-EZDKJ,2,4,5,245,At Risk
9297-FVVDH,4,4,5,445,Champions
8007-YYPWD,5,2,2,522,About to Sleep
7101-HRBLJ,5,5,5,555,Champions
5159-YFPKQ,1,1,1,111,Lost Customers
6635-CPNUN,2,3,4,234,At Risk
4021-RQSNY,1,3,4,134,At Risk
5453-YBTWV,5,5,5,555,Champions
5039-LZRQT,4,2,2,422,About to Sleep
2931-VUVJN,3,4,5,345,Loyal Customers
9061-TIHDA,1,2,3,123,Lost Customers
8699-ASUFO,1,2,2,122,Lost Customers
6418-PIQSP,5,5,5,555,Champions
8220-OCUFY,4,3,3,433,Potential Loyalists
3995-WFCSM,1,1,1,111,Lost Customers
1895-QTKDO,2,1,1,211,Lost Customers
2038-OEQZH,1,1,2,112,Lost Customers
1178-PZGAB,4,2,2,422,About to Sleep
7927-AUXBZ,2,3,4,234,At Risk
2626-VEEWG,5,5,3,553,Potential Loyalists
2878-RMWXY,4,5,5,455,Champions
1657-DYMBM,5,4,3,543,Potential Loyalists
7311-MQJCH,4,1,1,411,About to Sleep
7375-WMVMT,4,5,5,455,Champions
1136-XGEQU,4,4,4,444,Champions
2530-FMFXO,3,4,5,345,Loyal Customers
6844-DZKRF,2,1,1,211,Lost Customers
4695-WJZUE,1,1,1,111,Lost Customers
7619-ODSGN,3,3,3,333,Potential Loyalists
5970-GHJAW,5,4,2,542,Potential Loyalists
8879-XUAHX,4,5,5,455,Champions
3689-MOZGR,3,3,2,332,Potential Loyalists
4195-PNGZS,5,5,3,553,Potential Loyalists
5003-XZWWO,5,5,5,555,Champions
3988-RQIXO,1,1,1,111,Lost Customers
7622-FWGEW,5,4,5,545,Champions
6922-NCEDI,5,4,3,543,Potential Loyalists
2514-GINMM,1,1,1,111,Lost Customers
9891-NQDBD,4,3,2,432,Potential Loyalists
6131-IUNXN,4,2,2,422,About to Sleep
8548-AWOFC,3,5,4,354,Loyal Customers
9798-DRYDS,4,2,3,423,About to Sleep
8532-UEFWH,5,4,3,543,Potential Loyalists
6296-DDOOR,3,2,3,323,About to Sleep
7951-VRDVK,4,3,4,434,Loyal Customers
5931-FLJJF,1,2,2,122,Lost Customers
4815-YOSUK,4,5,5,455,Champions
2659-VXMWZ,3,5,5,355,Loyal Customers
0380-NEAVX,2,3,4,234,At Risk
3207-OYBWH,2,4,5,245,At Risk
4285-GYRQC,1,2,2,122,Lost Customers
7216-EWTRS,1,1,1,111,Lost Customers
4365-MSDYN,3,2,1,321,About to Sleep
7036-TYDEC,4,5,5,455,Champions
5802-ADBRC,3,4,5,345,Loyal Customers
8076-FEZKJ,4,2,1,421,About to Sleep
5197-YPYBZ,5,2,2,522,About to Sleep
8337-MSSXB,1,2,3,123,Lost Customers
4312-GVYNH,5,5,4,554,Champions
8495-LJDFO,2,5,5,255,At Risk
0839-JTCUD,5,5,5,555,Champions
5494-WOZRZ,5,5,5,555,Champions
1302-UHBDD,1,2,3,123,Lost Customers
2234-EOFPT,5,5,5,555,Champions
8619-IJNDK,5,5,5,555,Champions
8378-LKJAF,2,3,4,234,At Risk
8182-BJDSI,2,3,4,234,At Risk
2528-HFYZX,2,2,3,223,Lost Customers
1153-GNOLC,3,3,3,333,Potential Loyalists
3298-QEICA,5,3,2,532,Potential Loyalists
0788-DXBFY,4,4,3,443,Potential Loyalists
3597-YASZG,4,5,5,455,Champions
3496-LFSZU,1,1,2,112,Lost Customers
5242-UOWHD,5,4,2,542,Potential Loyalists
2482-CZGBB,1,2,2,122,Lost Customers
6479-SZPLM,5,3,2,532,Potential Loyalists
8097-VBQTZ,4,4,4,444,Champions
4500-HKANN,5,3,3,533,Potential Loyalists
9917-KWRBE,4,4,4,444,Champions
3420-ZDBMA,1,1,2,112,Lost Customers
2212-LYASK,3,3,3,333,Potential Loyalists
1393-IMKZG,1,1,1,111,Lost Customers
8069-RHUXK,5,5,4,554,Champions
3398-GCPMU,5,5,5,555,Champions
2908-WGAXL,5,4,3,543,Potential Loyalists
3378-AJRAO,4,4,3,443,Potential Loyalists
1013-QCWAM,2,5,5,255,At Risk
0866-QLSIR,4,3,4,434,Loyal Customers
6050-FFXES,4,5,5,455,Champions
7181-BQYBV,1,1,1,111,Lost Customers
0362-RAOQO,5,3,2,532,Potential Loyalists
9554-DFKIC,3,3,3,333,Potential Loyalists
5527-ACHSO,3,2,2,322,About to Sleep
0829-DDVLK,4,2,2,422,About to Sleep
1399-UBQIU,2,2,2,222,Lost Customers
1813-JLKWR,5,5,3,553,Potential Loyalists
0336-PIKEI,5,5,5,555,Champions
7322-OCWHC,4,5,5,455,Champions
9537-VHDTA,2,1,1,211,Lost Customers
4957-TIALW,4,2,3,423,About to Sleep
2054-PJOCK,4,4,5,445,Champions
9150-HEPMB,4,4,4,444,Champions
9030-QGZNL,5,2,1,521,About to Sleep
6204-IEUXJ,2,1,1,211,Lost Customers
3126-WQMGH,3,4,4,344,Loyal Customers
4529-CKBCL,1,1,1,111,Lost Customers
2506-CLAKW,2,1,2,212,Lost Customers
7176-WRTNX,4,5,5,455,Champions
1583-IHQZE,1,2,3,123,Lost Customers
5732-IKGQH,3,4,5,345,Loyal Customers
9239-GZHZE,4,5,5,455,Champions
7205-BAIAD,5,3,2,532,Potential Loyalists
0151-ONTOV,1,1,1,111,Lost Customers
4140-MUHUG,1,1,1,111,Lost Customers
0093-EXYQL,1,3,4,134,At Risk
8064-RAVOH,1,1,1,111,Lost Customers
0219-QAERP,5,3,2,532,Potential Loyalists
0320-JDNQG,2,3,4,234,At Risk
7180-PISOG,1,1,1,111,Lost Customers
9168-INPSZ,2,4,5,245,At Risk
3571-RFHAR,2,5,5,255,At Risk
0015-UOCOJ,2,2,2,222,Lost Customers
5334-AFQJB,5,5,3,553,Potential Loyalists
2754-SDJRD,1,2,2,122,Lost Customers
9578-VRMNM,2,2,3,223,Lost Customers
1587-FKLZB,2,5,5,255,At Risk
6140-QNRQQ,1,1,1,111,Lost Customers
8963-JLGJT,3,1,1,311,About to Sleep
4307-KTUMW,2,4,5,245,At Risk
1465-LNTLJ,2,2,2,222,Lost Customers
5440-FLBQG,4,5,5,455,Champions
2135-DQWAQ,1,1,2,112,Lost Customers
4056-QHXHZ,4,5,5,455,Champions
7470-MCQTK,2,2,2,222,Lost Customers
7488-MXJIV,1,1,2,112,Lost Customers
7401-JIXNM,5,4,5,545,Champions
9339-FIIJL,5,5,5,555,Champions
2027-FECZV,1,2,3,123,Lost Customers
2672-DZUOY,1,1,1,111,Lost Customers
4706-DGAHW,1,1,1,111,Lost Customers
3870-MQAMG,3,4,5,345,Loyal Customers
6670-MFRPK,4,5,5,455,Champions
6177-PEVRA,5,4,4,544,Champions
4800-CZMPC,3,4,5,345,Loyal Customers
4813-HQMGZ,1,2,2,122,Lost Customers
7579-KKLOE,5,5,5,555,Champions
7377-DMMRI,2,1,1,211,Lost Customers
8402-EIVQS,3,5,5,355,Loyal Customers
4947-DSMXK,2,3,4,234,At Risk
7245-NIIWQ,1,1,1,111,Lost Customers
0002-ORFBO,3,2,2,322,About to Sleep
3324-OIRTO,4,5,5,455,Champions
5414-OFQCB,4,4,5,445,Champions
4967-WPNCF,5,5,4,554,Champions
8552-OBVRU,2,4,5,245,At Risk
8499-BRXTD,4,2,2,422,About to Sleep
9154-QDGTH,3,4,4,344,Loyal Customers
8197-BFWVU,5,5,5,555,Champions
2577-GVSIL,3,3,4,334,Loyal Customers
9367-OIUXP,3,1,1,311,About to Sleep
6770-UAYGJ,5,4,3,543,Potential Loyalists
6463-HHXJR,5,5,5,555,Champions
7928-VJYAB,1,2,3,123,Lost Customers
1187-WILMM,5,5,5,555,Champions
9776-OJUZI,2,5,5,255,At Risk
1306-RPWXZ,5,4,3,543,Potential Loyalists
8949-JTMAY,1,3,4,134,At Risk
2774-LVQUS,1,2,3,123,Lost Customers
3097-PYWXL,3,1,1,311,About to Sleep
2266-SJNAT,3,5,5,355,Loyal Customers
0869-PAPRP,2,3,4,234,At Risk
4238-JSSWH,2,3,4,234,At Risk
2972-YDYUW,3,4,5,345,Loyal Customers
1104-FEJAM,3,3,3,333,Potential Loyalists
2809-ILCYT,4,3,2,432,Potential Loyalists
5499-ECUTN,4,4,4,444,Champions
4981-FLTMF,4,4,4,444,Champions
9121-PHQSR,1,2,3,123,Lost Customers
3113-IWHLC,3,1,2,312,About to Sleep
3211-ILJTT,2,2,3,223,Lost Customers
4612-THJBS,2,4,5,245,At Risk
4277-BWBML,5,5,3,553,Potential Loyalists
4094-NSEDU,1,3,3,133,At Risk
0234-TEVTT,4,4,4,444,Champions
4304-TSPVK,4,5,5,455,Champions
1552-AAGRX,2,3,4,234,At Risk
2637-FKFSY,2,1,1,211,Lost Customers
9796-MVYXX,5,2,2,522,About to Sleep
7874-ECPQJ,3,1,1,311,About to Sleep
0020-INWCK,4,5,5,455,Champions
7089-RKVSZ,4,2,1,421,About to Sleep
2683-JXWQQ,4,5,4,454,Champions
9548-ZMVTX,5,5,5,555,Champions
8739-XNIKG,1,1,2,112,Lost Customers
9755-JHNMN,5,4,4,544,Champions
3981-QSVQI,3,2,1,321,About to Sleep
2789-HQBOU,1,1,1,111,Lost Customers
9424-CMPOG,5,2,1,521,About to Sleep
5067-WJEUN,5,5,4,554,Champions
3450-WXOAT,3,4,4,344,Loyal Customers
9251-WNSOD,4,5,5,455,Champions
6974-DAFLI,5,4,3,543,Potential Loyalists
2616-UUTFK,3,3,4,334,Loyal Customers
7064-JHXCE,5,5,3,553,Potential Loyalists
5103-MHMHY,2,1,1,211,Lost Customers
7989-AWGEH,3,4,3,343,Potential Loyalists
4373-VVHQL,1,1,1,111,Lost Customers
4559-UWIHT,1,2,3,123,Lost Customers
7268-IGMFD,2,2,3,223,Lost Customers
1846-XWOQN,1,1,1,111,Lost Customers
0235-KGSLC,1,1,1,111,Lost Customers
6650-BWFRT,4,5,5,455,Champions
9570-KYEUA,4,5,5,455,Champions
6993-YGFJV,4,5,5,455,Champions
2712-SYWAY,2,1,1,211,Lost Customers
0730-BGQGF,5,5,5,555,Champions
5498-IBWPI,5,5,4,554,Champions
9101-NTIXF,3,1,1,311,About to Sleep
0013-SMEOE,4,5,5,455,Champions
9314-QDMDW,3,2,2,322,About to Sleep
9308-ANMVE,4,4,4,444,Champions
2884-GBPFB,2,3,4,234,At Risk
3757-NJYBX,2,3,4,234,At Risk
3413-DHLPB,2,4,5,245,At Risk
7649-PHJVR,4,2,1,421,About to Sleep
6114-TCFID,4,3,3,433,Potential Loyalists
3787-TRIAL,2,3,2,232,At Risk
2573-GYRUU,2,4,4,244,At Risk
5156-UMKOW,2,1,1,211,Lost Customers
1247-QBVSH,4,4,4,444,Champions
6734-GMPVK,1,1,2,112,Lost Customers
9822-OAOVB,1,1,1,111,Lost Customers
6161-ERDGD,4,5,5,455,Champions
1226-JZNKR,4,2,1,421,About to Sleep
7318-EIVKO,1,2,2,122,Lost Customers
3771-PZOBW,1,2,3,123,Lost Customers
5136-KCKGI,3,3,4,334,Loyal Customers
8231-BSWXX,3,5,5,355,Loyal Customers
6486-LHTMA,2,3,4,234,At Risk
4083-BFNYK,3,3,4,334,Loyal Customers
3722-WPXTK,1,1,1,111,Lost Customers
7389-KBFIT,2,1,1,211,Lost Customers
7176-WIONM,2,2,2,222,Lost Customers
5141-ZUVBH,2,2,2,222,Lost Customers
1089-HDMKP,3,2,2,322,About to Sleep
7623-HKYRK,4,1,1,411,About to Sleep
0310-SUCIN,4,5,5,455,Champions
5197-PYEPU,3,4,4,344,Loyal Customers
2929-ERCFZ,1,2,2,122,Lost Customers
7548-SEPYI,1,1,2,112,Lost Customers
8835-VSDSE,1,1,1,111,Lost Customers
6619-RPLQZ,5,4,2,542,Potential Loyalists
3275-RHRNE,3,3,3,333,Potential Loyalists
3503-TYDAY,2,4,4,244,At Risk
6901-GOGZG,4,4,5,445,Champions
1623-NLDOT,4,4,3,443,Potential Loyalists
7021-XSNYE,4,2,2,422,About to Sleep
9621-OUPYD,4,3,2,432,Potential Loyalists
9898-KZQDZ,2,3,4,234,At Risk
8982-NHAVY,2,3,4,234,At Risk
4307-KWMXE,3,2,2,322,About to Sleep
0141-YEAYS,2,3,4,234,At Risk
2450-ZKEED,4,2,2,422,About to Sleep
3694-DELSO,2,1,1,211,Lost Customers
3893-JRNFS,3,5,4,354,Loyal Customers
9603-OAIHC,1,1,1,111,Lost Customers
1133-KXCGE,4,2,2,422,About to Sleep
5236-PERKL,4,4,5,445,Champions
0142-GVYSN,4,3,2,432,Potential Loyalists
1049-FYSYG,3,2,2,322,About to Sleep
7854-FOKSF,1,1,1,111,Lost Customers
2519-FAKOD,2,3,4,234,At Risk
8406-LNMHF,4,4,5,445,Champions
1821-BUCWY,5,3,3,533,Potential Loyalists
8263-JQAIK,1,1,1,111,Lost Customers
0023-UYUPN,4,4,3,443,Potential Loyalists
8314-DPQHL,3,2,2,322,About to Sleep
1465-WCZVT,3,1,1,311,About to Sleep
9481-SFCQY,3,2,2,322,About to Sleep
6360-SVNWV,3,3,4,334,Loyal Customers
0567-GGCAC,3,2,2,322,About to Sleep
7089-IVVAZ,1,2,2,122,Lost Customers
8884-MRNSU,4,2,2,422,About to Sleep
2171-UDMFD,4,3,2,432,Potential Loyalists
9050-IKDZA,1,1,1,111,Lost Customers
2205-YMZZJ,1,2,2,122,Lost Customers
9802-CAQUT,4,5,5,455,Champions
1254-IZEYF,1,3,4,134,At Risk
0187-WZNAB,3,3,3,333,Potential Loyalists
9492-TOKRI,2,2,3,223,Lost Customers
1475-VWVDO,1,2,2,122,Lost Customers
9221-OTIVJ,1,2,3,123,Lost Customers
1357-MVDOZ,2,2,2,222,Lost Customers
7602-MVRMB,4,5,5,455,Champions
3325-FUYCG,3,3,4,334,Loyal Customers
5908-QMGOE,1,2,3,123,Lost Customers
1197-BVMVG,1,1,2,112,Lost Customers
5406-KGRMX,5,5,3,553,Potential Loyalists
8481-YYXWG,1,1,2,112,Lost Customers
5968-HYJRZ,5,4,3,543,Potential Loyalists
5198-EFNBM,3,4,5,345,Loyal Customers
7516-GMHUV,3,4,5,345,Loyal Customers
7140-ADSMJ,3,2,1,321,About to Sleep
2230-XTUWL,5,4,2,542,Potential Loyalists
7706-YLMQA,5,5,3,553,Potential Loyalists
2585-KTFRE,2,1,1,211,Lost Customers
7994-UYIVZ,1,2,2,122,Lost Customers
2609-IAICY,1,1,1,111,Lost Customers
1740-CSDJP,1,1,1,111,Lost Customers
7717-BICXI,5,4,3,543,Potential Loyalists
6559-RAKOZ,2,4,5,245,At Risk
2636-OHFMN,1,1,1,111,Lost Customers
4716-MRVEN,5,3,2,532,Potential Loyalists
2143-LJULT,5,5,3,553,Potential Loyalists
1323-OOEPC,2,4,5,245,At Risk
3200-MNQTF,5,5,5,555,Champions
6164-HXUGH,4,1,1,411,About to Sleep
5630-IXDXV,1,4,5,145,At Risk
0320-DWVTU,5,4,5,545,Champions
9135-MGVPY,5,5,5,555,Champions
1212-GLHMD,1,1,1,111,Lost Customers
7878-JGDKK,3,1,1,311,About to Sleep
1088-AUUZZ,5,4,4,544,Champions
0397-GZBBC,2,4,5,245,At Risk
6614-YWYSC,5,5,3,553,Potential Loyalists
9588-OZDMQ,1,1,1,111,Lost Customers
7641-EUYET,2,4,5,245,At Risk
6476-EPYZR,4,2,1,421,About to Sleep
9921-ZVRHG,1,2,3,123,Lost Customers
1174-FGIFN,3,3,4,334,Loyal Customers
6620-HVDUJ,4,3,3,433,Potential Loyalists
4701-MLJPN,3,3,3,333,Potential Loyalists
1032-MAELW,4,5,5,455,Champions
7641-TQFHN,4,3,4,434,Loyal Customers
1552-TKMXS,4,4,2,442,Potential Loyalists
9206-GVPEQ,2,2,2,222,Lost Customers
8622-ZLFKO,1,1,2,112,Lost Customers
1596-BBVTG,2,3,4,234,At Risk
6188-UXBBR,4,3,2,432,Potential Loyalists
2333-KWEWW,5,2,2,522,About to Sleep
5702-SKUOB,3,1,1,311,About to Sleep
1134-YWTYF,3,3,3,333,Potential Loyalists
6061-GWWAV,4,4,4,444,Champions
0679-TDGAK,4,4,4,444,Champions
6585-WCEWR,5,5,3,553,Potential Loyalists
9067-YGSCA,5,5,3,553,Potential Loyalists
9067-SQTNS,5,4,2,542,Potential Loyalists
8433-WXGNA,1,1,1,111,Lost Customers
1776-SPBWV,5,3,2,532,Potential Loyalists
8735-SDUFN,5,5,3,553,Potential Loyalists
9668-PUGNU,5,5,3,553,Potential Loyalists
9405-GPBBG,4,5,5,455,Champions
1926-QUZNN,5,5,3,553,Potential Loyalists
3707-GNWHM,1,1,1,111,Lost Customers
7016-NVRIC,3,3,4,334,Loyal Customers
5829-NVSQN,4,3,3,433,Potential Loyalists
9565-AXSMR,5,4,3,543,Potential Loyalists
8922-LIEGH,1,3,4,134,At Risk
8869-LIHMK,4,5,5,455,Champions
8245-UMPYT,1,2,3,123,Lost Customers
5186-SAMNZ,1,1,1,111,Lost Customers
0447-RXSGD,1,3,4,134,At Risk
4927-WWOOZ,1,1,1,111,Lost Customers
5788-YPOEG,5,3,4,534,Loyal Customers
5373-SFODM,2,3,4,234,At Risk
0661-KBKPA,4,4,4,444,Champions
9081-WWXKP,5,4,2,542,Potential Loyalists
0784-ZQJZX,5,5,3,553,Potential Loyalists
3133-PZNSR,4,5,5,455,Champions
5766-ZJYBB,3,1,1,311,About to Sleep
8931-GJJIQ,1,2,2,122,Lost Customers
4277-PVRAN,1,2,2,122,Lost Customers
0022-TCJCI,4,4,4,444,Champions
0722-SVSFK,1,2,2,122,Lost Customers
3612-YVGSJ,5,5,3,553,Potential Loyalists
9825-YCXWZ,3,4,4,344,Loyal Customers
5397-NSKQG,5,5,4,554,Champions
8565-HBFNN,4,5,5,455,Champions
2000-DHJUY,5,5,5,555,Champions
0203-HHYIJ,4,3,2,432,Potential Loyalists
8670-ERCJH,4,5,5,455,Champions
7758-UJWYS,4,3,3,433,Potential Loyalists
2050-ONYDQ,5,5,3,553,Potential Loyalists
7055-JCGNI,4,5,5,455,Champions
0739-UUAJR,5,5,4,554,Champions
4826-DXMUP,4,3,4,434,Loyal Customers
0952-KMEEH,2,2,3,223,Lost Customers
7285-KLOTR,3,2,2,322,About to Sleep
0654-PQKDW,5,5,4,554,Champions
7175-NTIXE,3,3,3,333,Potential Loyalists
7963-SHNDT,5,4,3,543,Potential Loyalists
9796-BPKIW,1,2,2,122,Lost Customers
0188-GWFLE,3,1,1,311,About to Sleep
8129-GMVGI,5,4,3,543,Potential Loyalists
2882-DDZPG,4,2,1,421,About to Sleep
